customer_id,age,age_group,gender,region,device,subscription_type,monthly_fee,annual_value,payment_method,number_of_profiles,favorite_genre,watch_hours,avg_watch_time_per_day,engagement_level,last_login_days,recency_flag,churned,churn_status,revenue_at_risk
e19a5270-f0e0-4586-8893-ca3fabdc2fc8,59,56+,Female,South America,Desktop,Basic,8.99,107.88,PayPal,2,Sci-Fi,20.11,0.49,Medium,40,At Risk,1,Churned,8.99
46fe1eb8-c6f9-4bd4-8a9a-d91919ed031a,60,56+,Female,South America,Desktop,Standard,13.99,167.88,Debit Card,2,Drama,19.36,0.42,Medium,45,At Risk,1,Churned,13.99
6735d050-2af6-4030-b34f-9687ab1a8914,33,26-35,Male,South America,Desktop,Basic,8.99,107.88,Debit Card,3,Romance,2.27,0.11,Low,20,Active,1,Churned,8.99
629a11d7-4bd9-4698-b40f-8638ffd900c7,24,18-25,Female,Europe,Tablet,Basic,8.99,107.88,Crypto,3,Comedy,2.42,0.04,Low,56,At Risk,1,Churned,8.99
39287652-cd55-45d3-99bc-5b4917558f5e,23,18-25,Other,North America,Mobile,Basic,8.99,107.88,PayPal,3,Romance,10.85,0.78,High,13,Active,0,Retained,0.0
071f4ab9-b7c8-42b9-9571-dac40f75fe29,34,26-35,Male,Europe,Mobile,Premium,17.99,215.88,PayPal,4,Action,9.59,0.33,Medium,28,At Risk,0,Retained,0.0
ebfb8aef-3cb5-40e2-9eed-15a73a544d43,30,26-35,Male,Asia,TV,Premium,17.99,215.88,Debit Card,5,Documentary,7.24,0.18,Medium,40,At Risk,0,Retained,0.0
1ce9139b-2013-4a00-b77f-fbab1b020a00,69,56+,Male,Europe,TV,Standard,13.99,167.88,Gift Card,5,Action,7.85,0.18,Medium,43,At Risk,1,Churned,13.99
9fbdd1e9-64e2-41a4-8753-fb3412bea228,70,56+,Female,North America,Mobile,Basic,8.99,107.88,Debit Card,4,Action,6.8,0.97,High,6,Active,0,Retained,0.0
76d56597-dfb2-4223-845f-b8ff46b00ccd,42,36-45,Male,Oceania,Laptop,Premium,17.99,215.88,Credit Card,1,Comedy,0.88,0.03,Low,33,At Risk,1,Churned,17.99
7da43629-4c0f-49ff-8bf2-047e7d6ff102,34,26-35,Male,Asia,Tablet,Premium,17.99,215.88,Gift Card,2,Comedy,12.48,0.23,Medium,53,At Risk,1,Churned,17.99
fb2804df-cb81-4735-a73b-15241d47b179,51,46-55,Female,South America,TV,Premium,17.99,215.88,Debit Card,2,Drama,2.04,0.29,Medium,6,Active,0,Retained,0.0
fd5c0b28-152d-47e2-bc46-c8db8eb99985,27,26-35,Other,Africa,Laptop,Premium,17.99,215.88,Gift Card,4,Documentary,4.57,0.18,Medium,24,At Risk,1,Churned,17.99
54ff35f5-4b7d-4740-a2b3-4755a628e79a,19,18-25,Male,Oceania,Laptop,Standard,13.99,167.88,Debit Card,3,Romance,19.23,0.92,High,20,Active,0,Retained,0.0
8af34fa6-55d3-4e2f-bb67-94d27ba89512,18,18-25,Other,Oceania,Tablet,Standard,13.99,167.88,Credit Card,2,Drama,16.81,0.29,Medium,56,At Risk,1,Churned,13.99
4ab4899e-8602-4207-8d66-b1d0037f9061,23,18-25,Other,Europe,Desktop,Premium,17.99,215.88,PayPal,3,Documentary,8.17,0.21,Medium,38,At Risk,1,Churned,17.99
d0882378-87e1-4f8c-ae52-9b4c6650ed1d,23,18-25,Male,Europe,TV,Basic,8.99,107.88,Credit Card,2,Romance,7.09,0.21,Medium,32,At Risk,1,Churned,8.99
95506f85-ac7c-441f-9653-2ff87e09cf22,50,46-55,Female,Asia,Desktop,Premium,17.99,215.88,Gift Card,4,Drama,7.92,0.13,Low,58,At Risk,1,Churned,17.99
78f24d23-96c3-46bf-a87a-fb61569fc00b,54,46-55,Other,Oceania,TV,Standard,13.99,167.88,PayPal,5,Horror,10.1,0.25,Medium,40,At Risk,0,Retained,0.0
3d2a67b3-9cdb-4e45-9066-27e51d45cb66,68,56+,Female,Africa,TV,Basic,8.99,107.88,Crypto,3,Romance,9.07,0.27,Medium,32,At Risk,1,Churned,8.99
a8582720-4d1c-4377-8be1-a414bc51938d,70,56+,Other,Europe,Laptop,Basic,8.99,107.88,PayPal,5,Documentary,2.24,0.04,Low,50,At Risk,1,Churned,8.99
6ad7f0b7-91f7-4c49-9d03-085ce4845c8e,28,26-35,Male,Europe,Laptop,Basic,8.99,107.88,PayPal,5,Action,11.25,0.21,Medium,52,At Risk,1,Churned,8.99
a9bb3c30-19d3-4f1c-ab31-2749363de6ca,37,36-45,Male,South America,Mobile,Standard,13.99,167.88,Gift Card,1,Sci-Fi,31.31,0.58,High,53,At Risk,0,Retained,0.0
6517898e-2c6a-4f44-a25a-33272efdc08d,51,46-55,Female,Europe,TV,Premium,17.99,215.88,Credit Card,2,Horror,8.32,0.17,Medium,48,At Risk,1,Churned,17.99
ce63b3cf-0d7a-499f-a1d7-5ee3a26a0257,18,18-25,Female,South America,Laptop,Premium,17.99,215.88,Credit Card,4,Drama,6.8,0.32,Medium,20,Active,0,Retained,0.0
5911a679-cdb3-4ccc-8ce8-491fb5a5f538,25,18-25,Female,Asia,TV,Basic,8.99,107.88,Debit Card,4,Drama,18.4,0.33,Medium,55,At Risk,1,Churned,8.99
8f45c680-7d92-47c2-910e-2e4c69803700,33,26-35,Other,Oceania,Tablet,Basic,8.99,107.88,PayPal,4,Horror,44.72,5.59,High,7,Active,0,Retained,0.0
9141433d-3463-435d-9b27-87d08766f03d,30,26-35,Female,Africa,Tablet,Premium,17.99,215.88,PayPal,4,Comedy,3.61,0.08,Low,43,At Risk,1,Churned,17.99
5131e34f-e327-4746-9132-241d79255ecc,22,18-25,Male,Africa,Tablet,Premium,17.99,215.88,Debit Card,5,Action,10.68,0.18,Medium,60,At Risk,0,Retained,0.0
8a93c9a8-86d1-4fb8-9f0f-89ff6671601a,40,36-45,Other,Oceania,Tablet,Basic,8.99,107.88,Gift Card,4,Romance,8.13,1.63,High,4,Active,0,Retained,0.0
61e92891-b875-4291-8e37-00d10b069367,44,36-45,Male,Oceania,TV,Premium,17.99,215.88,Gift Card,3,Documentary,38.18,0.76,High,49,At Risk,0,Retained,0.0
c96e98a2-6211-4466-9096-6c389ef0143a,68,56+,Male,Africa,Mobile,Basic,8.99,107.88,Debit Card,5,Horror,1.83,1.83,High,0,Active,0,Retained,0.0
dd0dd66b-b4e4-4077-b128-50039b87c68f,24,18-25,Female,Oceania,Laptop,Basic,8.99,107.88,Debit Card,4,Romance,47.9,2.18,High,21,At Risk,0,Retained,0.0
9945eeb5-7747-4c17-a171-35bfde1b29ff,34,26-35,Female,South America,Desktop,Standard,13.99,167.88,Gift Card,3,Romance,3.85,0.07,Low,55,At Risk,1,Churned,13.99
e3e9c377-2cb7-4ec4-a85a-f59b9e6f298d,62,56+,Female,South America,Tablet,Basic,8.99,107.88,Debit Card,2,Action,1.55,0.09,Low,17,Active,1,Churned,8.99
01bcc59b-2ffe-4146-9c55-05195c1bfd4f,29,26-35,Female,Asia,Tablet,Standard,13.99,167.88,Credit Card,5,Drama,7.46,0.13,Low,58,At Risk,0,Retained,0.0
66ee8b3e-54d4-47b0-9bdf-a9830a3be6f0,62,56+,Female,North America,TV,Basic,8.99,107.88,Gift Card,2,Documentary,6.67,0.14,Low,47,At Risk,1,Churned,8.99
042c6d84-17fa-4c97-a537-dcc1ebfc9b19,20,18-25,Female,South America,Laptop,Premium,17.99,215.88,Gift Card,1,Comedy,4.57,0.25,Medium,17,Active,1,Churned,17.99
37bf780f-45c1-471c-8158-9f211fbf9e0a,60,56+,Female,Asia,Tablet,Standard,13.99,167.88,PayPal,5,Documentary,1.03,0.34,Medium,2,Active,0,Retained,0.0
57bea9bb-8e3b-4a70-831b-89ec71163a30,25,18-25,Other,Africa,Tablet,Standard,13.99,167.88,Credit Card,4,Sci-Fi,6.71,2.24,High,2,Active,0,Retained,0.0
ea197301-ecc0-4b24-b3f2-f9c7aa3efccf,57,56+,Male,North America,TV,Standard,13.99,167.88,Gift Card,4,Horror,12.95,0.46,Medium,27,At Risk,0,Retained,0.0
31dab47e-d021-4d4b-8284-98460539ef0a,47,46-55,Male,Africa,Tablet,Standard,13.99,167.88,PayPal,5,Horror,3.92,0.07,Low,58,At Risk,1,Churned,13.99
339bd217-4512-4fce-8e0f-a8ee2938f548,54,46-55,Male,North America,Laptop,Basic,8.99,107.88,Gift Card,4,Drama,24.44,0.84,High,28,At Risk,0,Retained,0.0
e4696783-b60d-40f9-8556-b6aaca0439bb,34,26-35,Female,North America,Mobile,Standard,13.99,167.88,PayPal,2,Documentary,28.76,2.4,High,11,Active,0,Retained,0.0
6131b5ac-7daf-4a54-9f44-63fe0fcca85f,52,46-55,Male,Asia,TV,Standard,13.99,167.88,Crypto,1,Action,1.35,0.17,Medium,7,Active,1,Churned,13.99
c81ba12a-e438-42fc-9d0a-045fb8a0e87a,53,46-55,Other,Asia,Tablet,Premium,17.99,215.88,PayPal,1,Romance,0.25,0.0,Low,50,At Risk,1,Churned,17.99
d9706e06-14bf-475c-aeb6-1eaaf5a3dd1b,68,56+,Female,North America,Tablet,Premium,17.99,215.88,PayPal,4,Horror,10.27,0.18,Medium,55,At Risk,0,Retained,0.0
db2af8cb-89e8-4d68-b1b4-6620a2d5d041,68,56+,Male,North America,Laptop,Premium,17.99,215.88,Gift Card,1,Romance,52.22,10.44,High,4,Active,0,Retained,0.0
b84c61be-3dbf-4706-9ac0-bf2c77b54dde,55,46-55,Other,North America,Mobile,Standard,13.99,167.88,PayPal,1,Comedy,7.61,0.2,Medium,37,At Risk,1,Churned,13.99
29c66269-9ffd-4c33-a193-ce878aadd03e,31,26-35,Male,North America,TV,Basic,8.99,107.88,PayPal,1,Horror,11.05,0.21,Medium,51,At Risk,1,Churned,8.99
5515be5c-4926-4e19-abbf-6f2f6c8da2ac,30,26-35,Other,South America,Laptop,Standard,13.99,167.88,PayPal,1,Horror,17.22,2.87,High,5,Active,0,Retained,0.0
65967ad4-dae6-45d3-9af8-3897eed4bdfb,56,56+,Female,South America,Tablet,Premium,17.99,215.88,Debit Card,2,Comedy,2.39,0.11,Low,21,At Risk,1,Churned,17.99
ac2f51d0-0824-4f84-b2cd-ab20ec04b858,44,36-45,Other,Europe,Desktop,Basic,8.99,107.88,Debit Card,5,Horror,14.91,0.31,Medium,47,At Risk,1,Churned,8.99
f1c3c48d-f3d2-4d85-a8c3-f1a96eaacad9,64,56+,Male,Africa,Laptop,Standard,13.99,167.88,Credit Card,3,Comedy,13.86,1.73,High,7,Active,0,Retained,0.0
2986574c-65fa-40e8-ae90-3c745b045804,42,36-45,Other,South America,Laptop,Basic,8.99,107.88,Credit Card,4,Romance,2.6,0.05,Low,50,At Risk,1,Churned,8.99
533ad58f-7675-4e1f-8a7b-27f64e6ac546,18,18-25,Other,Oceania,Desktop,Premium,17.99,215.88,Gift Card,1,Comedy,17.75,1.77,High,9,Active,0,Retained,0.0
bf84e8d8-05ec-42a0-acea-ef18118399c7,56,56+,Male,Asia,Laptop,Basic,8.99,107.88,Debit Card,3,Drama,8.71,2.9,High,2,Active,0,Retained,0.0
ec781d62-dcea-497b-a9e4-c17263747c67,23,18-25,Male,North America,TV,Premium,17.99,215.88,PayPal,4,Romance,10.39,3.46,High,2,Active,0,Retained,0.0
8b81a984-02e2-48aa-9ff5-5f1868dcf643,23,18-25,Female,South America,Mobile,Basic,8.99,107.88,Crypto,5,Documentary,18.25,0.59,High,30,At Risk,0,Retained,0.0
56406333-657b-4c54-8abd-6493fcfb3683,65,56+,Other,Asia,Tablet,Premium,17.99,215.88,Crypto,5,Documentary,20.05,0.91,High,21,At Risk,0,Retained,0.0
7ce062a1-89ad-45c1-a25a-0b3b4ee4ec72,47,46-55,Other,South America,Tablet,Basic,8.99,107.88,PayPal,5,Romance,0.39,0.01,Low,48,At Risk,1,Churned,8.99
2febe28b-3c16-4efb-9188-1f37a1c01d82,36,36-45,Female,Asia,Mobile,Premium,17.99,215.88,Gift Card,4,Comedy,50.98,2.12,High,23,At Risk,0,Retained,0.0
0480261e-6011-440b-862c-17eb4d5f183f,54,46-55,Other,North America,Tablet,Premium,17.99,215.88,Debit Card,2,Horror,0.56,0.02,Low,30,At Risk,1,Churned,17.99
5af996e6-33fe-477d-a99e-1c10776fda79,56,56+,Other,North America,Mobile,Standard,13.99,167.88,Crypto,4,Romance,1.95,0.07,Low,28,At Risk,1,Churned,13.99
dae2da1f-76cb-41c0-b04f-33dc860fcf32,34,26-35,Male,Oceania,TV,Premium,17.99,215.88,Credit Card,5,Comedy,70.61,1.81,High,38,At Risk,0,Retained,0.0
9be09f8c-f7dc-49dd-8c6b-25c8f448d92f,70,56+,Other,Asia,Mobile,Standard,13.99,167.88,Credit Card,3,Action,8.7,0.19,Medium,46,At Risk,1,Churned,13.99
a15b0804-4a6c-4410-b37f-a4986930e827,51,46-55,Male,Africa,Tablet,Basic,8.99,107.88,Debit Card,3,Horror,2.17,0.14,Low,14,Active,1,Churned,8.99
6354bb8b-9f9d-440d-bcaf-fb281e48866e,57,56+,Female,Europe,Desktop,Basic,8.99,107.88,Crypto,3,Horror,15.75,7.88,High,1,Active,0,Retained,0.0
c9c2f14e-1e0f-467a-90f5-e8512a867bf1,36,36-45,Female,North America,Tablet,Basic,8.99,107.88,PayPal,2,Romance,3.58,0.24,Medium,14,Active,1,Churned,8.99
73b4ab33-132d-4c64-b52d-c9aa2e2f85d6,67,56+,Other,Europe,Desktop,Standard,13.99,167.88,Credit Card,2,Sci-Fi,14.58,0.77,High,18,Active,0,Retained,0.0
a03703b4-96da-4fc9-ab23-dc087a013b7d,66,56+,Other,Europe,Laptop,Standard,13.99,167.88,Gift Card,3,Drama,1.42,0.02,Low,57,At Risk,1,Churned,13.99
8e10ed31-6232-49d2-9def-3cb40206c216,42,36-45,Female,Asia,TV,Basic,8.99,107.88,Crypto,4,Comedy,2.98,0.1,Low,29,At Risk,1,Churned,8.99
2c8412ce-38b1-4edd-9a05-23df72e6ec65,34,26-35,Female,Africa,Desktop,Standard,13.99,167.88,Crypto,2,Comedy,0.68,0.02,Low,42,At Risk,1,Churned,13.99
06d02ff5-4241-48cf-88cd-83e965c477fa,49,46-55,Other,Europe,Laptop,Standard,13.99,167.88,PayPal,5,Comedy,2.26,0.07,Low,31,At Risk,1,Churned,13.99
feb1f73a-8cc1-44c9-a58e-83bc8d1fd127,66,56+,Female,South America,Tablet,Basic,8.99,107.88,PayPal,3,Sci-Fi,6.93,0.14,Low,47,At Risk,1,Churned,8.99
8f511109-28d6-4502-bb4a-02a31d2fd9b1,24,18-25,Female,Oceania,Mobile,Premium,17.99,215.88,Crypto,3,Sci-Fi,11.67,0.36,Medium,31,At Risk,1,Churned,17.99
908d1c29-96cd-4d12-9b7b-6f25c85d46ea,49,46-55,Other,Europe,TV,Premium,17.99,215.88,Credit Card,1,Comedy,5.31,0.13,Low,39,At Risk,1,Churned,17.99
59b1d940-2563-4884-9944-87129d5a5399,65,56+,Other,Africa,Desktop,Standard,13.99,167.88,Credit Card,1,Comedy,1.83,0.05,Low,37,At Risk,1,Churned,13.99
a229903c-f733-4e37-8f53-26759271a27d,52,46-55,Female,South America,Mobile,Standard,13.99,167.88,Gift Card,5,Documentary,2.62,0.06,Low,43,At Risk,1,Churned,13.99
ecd9a401-3be9-4ff9-8b82-7491e8de3376,61,56+,Other,Europe,TV,Premium,17.99,215.88,Crypto,1,Horror,0.85,0.12,Low,6,Active,1,Churned,17.99
82247ee5-3c0e-45db-b734-31cf92c63a7a,50,46-55,Female,Africa,Mobile,Standard,13.99,167.88,Crypto,3,Horror,5.02,0.1,Low,47,At Risk,1,Churned,13.99
8874bf6b-73ab-4361-9955-e6d678400a2f,56,56+,Other,Asia,Tablet,Premium,17.99,215.88,Credit Card,4,Sci-Fi,19.81,0.76,High,25,At Risk,0,Retained,0.0
41e580ba-a11a-416e-863f-d94f0fcb729e,36,36-45,Other,Asia,Tablet,Premium,17.99,215.88,Credit Card,2,Horror,18.47,0.64,High,28,At Risk,0,Retained,0.0
80304332-21c7-4123-9691-ec47680ef521,40,36-45,Female,Africa,Laptop,Standard,13.99,167.88,PayPal,5,Comedy,22.52,2.5,High,8,Active,0,Retained,0.0
e2bade9e-76ad-4e9c-b851-f15137431ca2,23,18-25,Female,Europe,Laptop,Premium,17.99,215.88,Gift Card,5,Sci-Fi,11.54,0.4,Medium,28,At Risk,0,Retained,0.0
93991bdd-3b61-4167-ba40-807e3fc24cce,49,46-55,Female,Oceania,Tablet,Basic,8.99,107.88,PayPal,3,Drama,38.43,5.49,High,6,Active,0,Retained,0.0
5b14b084-6bd2-4df4-b9c5-8839f9e9680a,68,56+,Female,Asia,TV,Standard,13.99,167.88,Debit Card,1,Documentary,2.7,0.08,Low,35,At Risk,1,Churned,13.99
10e3667e-01b2-4340-8f1e-f6eca396f00c,52,46-55,Other,Africa,Mobile,Standard,13.99,167.88,Credit Card,1,Drama,1.79,0.05,Low,38,At Risk,1,Churned,13.99
ba539916-0de8-4f60-9b2f-fb07ba7f1193,37,36-45,Male,South America,Laptop,Standard,13.99,167.88,Gift Card,3,Documentary,13.86,0.29,Medium,46,At Risk,1,Churned,13.99
ae95f50e-1e2f-4f65-874d-0b6bc9427707,33,26-35,Female,Europe,TV,Basic,8.99,107.88,PayPal,5,Sci-Fi,0.14,0.0,Low,37,At Risk,1,Churned,8.99
10fa7f05-3ce2-4829-bafa-78e5001ebaa0,26,26-35,Other,Oceania,Laptop,Premium,17.99,215.88,PayPal,5,Horror,19.48,0.54,High,35,At Risk,0,Retained,0.0
c92450d6-b3fa-47a1-82ac-ebbf6f022eac,37,36-45,Male,Africa,Laptop,Basic,8.99,107.88,PayPal,5,Action,4.84,0.19,Medium,25,At Risk,1,Churned,8.99
bc58e790-61ad-438b-9059-67adee68af43,36,36-45,Other,South America,Mobile,Premium,17.99,215.88,PayPal,4,Drama,8.7,0.19,Medium,45,At Risk,0,Retained,0.0
a59003ca-fc14-4078-9ed4-d9dbf9d91826,61,56+,Male,South America,Mobile,Premium,17.99,215.88,PayPal,2,Horror,19.19,0.69,High,27,At Risk,0,Retained,0.0
075f3920-d7be-49de-b9a8-04ae797d2806,43,36-45,Male,Europe,TV,Basic,8.99,107.88,PayPal,1,Romance,0.53,0.02,Low,22,At Risk,1,Churned,8.99
c562cd9e-2437-4343-afd8-740938a1b59b,62,56+,Male,Europe,Mobile,Basic,8.99,107.88,PayPal,2,Romance,7.85,0.15,Low,53,At Risk,1,Churned,8.99
e85f81f9-f1c6-4db6-91b8-a68d9a225b14,70,56+,Other,Europe,Laptop,Premium,17.99,215.88,Credit Card,2,Drama,42.5,0.9,High,46,At Risk,0,Retained,0.0
95b61ee7-ccc7-4c12-b422-3518fa9a9de9,34,26-35,Male,Europe,Laptop,Standard,13.99,167.88,Debit Card,4,Action,6.33,0.13,Low,49,At Risk,0,Retained,0.0
9479a993-2027-4f6b-90c3-76082a333411,38,36-45,Female,Asia,Laptop,Basic,8.99,107.88,PayPal,2,Action,33.5,0.59,High,56,At Risk,0,Retained,0.0
258fb686-a114-48c9-b4d9-45d0e773064f,67,56+,Female,Oceania,Laptop,Basic,8.99,107.88,Gift Card,2,Sci-Fi,2.55,0.05,Low,48,At Risk,1,Churned,8.99
dc507aeb-ca76-409a-9ff8-09dd364e0754,39,36-45,Female,North America,TV,Premium,17.99,215.88,Gift Card,1,Comedy,47.79,3.68,High,12,Active,0,Retained,0.0
ed01a482-affc-4e7f-a7b4-ff9fcde8024a,22,18-25,Other,Europe,TV,Basic,8.99,107.88,Crypto,3,Sci-Fi,26.28,0.54,High,48,At Risk,0,Retained,0.0
af94b7ff-2542-4364-b5fb-a71e0250ef2d,67,56+,Male,Europe,Mobile,Premium,17.99,215.88,Gift Card,2,Romance,1.04,0.06,Low,17,Active,1,Churned,17.99
0e678d61-af68-4c15-8870-34aeb9e546de,42,36-45,Female,Africa,Desktop,Standard,13.99,167.88,Crypto,1,Comedy,9.91,0.66,High,14,Active,0,Retained,0.0
0507202b-60a0-4db0-9d84-d54696712eb1,32,26-35,Other,Europe,Desktop,Premium,17.99,215.88,Gift Card,5,Horror,16.39,0.59,High,27,At Risk,0,Retained,0.0
613bfc9a-f30f-416c-802a-2aa9327cfa58,36,36-45,Other,Asia,Laptop,Standard,13.99,167.88,Debit Card,5,Documentary,32.78,0.63,High,51,At Risk,0,Retained,0.0
77cf8860-f7d9-4320-a1eb-c06c6b3941db,35,26-35,Male,Africa,Tablet,Premium,17.99,215.88,Credit Card,5,Drama,1.95,0.04,Low,52,At Risk,1,Churned,17.99
fe5de36a-ab2a-40c9-9697-4578c5212b9e,49,46-55,Other,South America,Tablet,Standard,13.99,167.88,Credit Card,4,Documentary,5.02,0.19,Medium,26,At Risk,0,Retained,0.0
b512d943-7962-447f-9112-8ff4bf5b2767,41,36-45,Female,Africa,Tablet,Basic,8.99,107.88,Credit Card,4,Drama,36.94,5.28,High,6,Active,0,Retained,0.0
c91b0ee0-8912-4f6a-bad2-32747ee6e7b4,48,46-55,Female,South America,Mobile,Basic,8.99,107.88,Crypto,4,Drama,1.3,0.43,Medium,2,Active,1,Churned,8.99
461b021e-97a5-486b-921b-6642c9d3e82a,34,26-35,Male,Asia,Tablet,Premium,17.99,215.88,Gift Card,2,Horror,0.33,0.04,Low,7,Active,1,Churned,17.99
ce433abe-57fd-4e3d-9342-2e73dfda078b,28,26-35,Other,Oceania,TV,Premium,17.99,215.88,Crypto,1,Drama,5.03,0.08,Low,59,At Risk,1,Churned,17.99
8c0e6937-e5a5-4e4b-80e6-734497960ec4,61,56+,Female,Europe,Tablet,Basic,8.99,107.88,Crypto,3,Drama,1.21,0.04,Low,31,At Risk,1,Churned,8.99
c6b0204e-436a-40a3-8de9-2f3a84d799b7,23,18-25,Other,Asia,Desktop,Premium,17.99,215.88,Credit Card,5,Drama,3.51,0.21,Medium,16,Active,0,Retained,0.0
7b0bee97-a383-498d-a1d0-2de7c824ce74,30,26-35,Female,South America,Desktop,Premium,17.99,215.88,Gift Card,3,Romance,3.55,0.08,Low,45,At Risk,1,Churned,17.99
5ec455c9-3823-4034-b614-261b8e723d17,40,36-45,Female,Africa,Tablet,Basic,8.99,107.88,Gift Card,4,Horror,7.02,0.16,Low,44,At Risk,1,Churned,8.99
95613c6d-17d2-4b03-8c8b-9ebe03768f44,18,18-25,Male,South America,Mobile,Basic,8.99,107.88,PayPal,3,Documentary,15.17,0.52,High,28,At Risk,0,Retained,0.0
8a88927d-a219-4bb5-8f16-acc4c3171dbf,47,46-55,Male,Europe,Desktop,Standard,13.99,167.88,Credit Card,1,Documentary,17.12,0.74,High,22,At Risk,0,Retained,0.0
d8da3b68-dfd2-48bb-8717-352605346780,61,56+,Female,Oceania,Tablet,Basic,8.99,107.88,Debit Card,4,Sci-Fi,12.93,0.23,Medium,55,At Risk,1,Churned,8.99
6627f98b-c514-4d31-9be0-73d1f859e0bc,50,46-55,Male,Europe,Tablet,Standard,13.99,167.88,Crypto,1,Horror,7.88,0.18,Medium,43,At Risk,1,Churned,13.99
c0361c14-77f2-4833-ae4a-4fe578223f75,42,36-45,Other,Europe,Tablet,Basic,8.99,107.88,Gift Card,2,Drama,5.55,0.12,Low,47,At Risk,1,Churned,8.99
8ad4594c-beba-471b-abe6-8071694e4294,60,56+,Male,North America,Mobile,Basic,8.99,107.88,PayPal,3,Sci-Fi,4.61,0.51,Medium,8,Active,1,Churned,8.99
2b408c37-307e-4e4b-aa9e-df26fd74e648,46,46-55,Male,Asia,Mobile,Basic,8.99,107.88,Debit Card,1,Horror,19.74,0.94,High,20,Active,0,Retained,0.0
b943a742-e530-4b1d-a717-b6f72c8eb0df,49,46-55,Other,Europe,Mobile,Premium,17.99,215.88,Credit Card,5,Documentary,19.67,0.36,Medium,54,At Risk,0,Retained,0.0
86ca5953-8687-4fd4-ad11-0d5d680458a8,63,56+,Other,Asia,Laptop,Premium,17.99,215.88,Credit Card,2,Drama,0.3,0.02,Low,12,Active,1,Churned,17.99
1e06d863-a4c7-4967-8340-46c14cb445a0,41,36-45,Male,Asia,Tablet,Basic,8.99,107.88,Gift Card,4,Documentary,7.73,0.24,Medium,31,At Risk,1,Churned,8.99
860a5a69-185b-4aef-8746-502864830574,63,56+,Male,North America,Tablet,Basic,8.99,107.88,Credit Card,5,Documentary,1.03,0.26,Medium,3,Active,1,Churned,8.99
fd6488c2-9e1f-4227-9498-0a49f3702153,33,26-35,Male,South America,Tablet,Standard,13.99,167.88,Debit Card,4,Romance,9.93,0.19,Medium,51,At Risk,0,Retained,0.0
0de32e81-bbd2-465d-a0bd-dc9981e9de95,51,46-55,Male,Oceania,Desktop,Standard,13.99,167.88,PayPal,2,Romance,2.56,0.05,Low,53,At Risk,1,Churned,13.99
d3d8842a-961b-4951-ad19-f2ce40f0bd6c,59,56+,Female,Africa,Desktop,Standard,13.99,167.88,PayPal,3,Drama,2.28,0.06,Low,38,At Risk,1,Churned,13.99
251b46dc-0342-44cf-8868-ac80695ec9df,44,36-45,Male,South America,Tablet,Standard,13.99,167.88,Credit Card,3,Romance,1.17,0.02,Low,51,At Risk,1,Churned,13.99
10b94520-29d7-4845-917f-98fd0a3bf3e7,22,18-25,Female,Oceania,Mobile,Premium,17.99,215.88,Credit Card,1,Horror,21.84,10.92,High,1,Active,0,Retained,0.0
c73edd98-948a-45a2-bf02-d8556d7771c1,25,18-25,Female,Oceania,Tablet,Premium,17.99,215.88,Debit Card,3,Sci-Fi,10.53,0.31,Medium,33,At Risk,1,Churned,17.99
15977af7-baf7-4922-ac0b-06541e0271d3,26,26-35,Male,North America,Laptop,Standard,13.99,167.88,Debit Card,5,Comedy,8.43,0.18,Medium,45,At Risk,0,Retained,0.0
3ca42ba1-9483-49c4-9da0-3261165ecb8e,51,46-55,Other,South America,TV,Premium,17.99,215.88,Credit Card,2,Drama,23.55,1.68,High,13,Active,0,Retained,0.0
14ab6691-c9c4-479d-b472-b54fad1ea99e,46,46-55,Female,South America,Tablet,Standard,13.99,167.88,Debit Card,4,Comedy,41.63,0.89,High,46,At Risk,0,Retained,0.0
32777b99-f320-4575-93f0-635af1cf0b43,35,26-35,Male,South America,Mobile,Premium,17.99,215.88,Credit Card,4,Sci-Fi,1.11,0.08,Low,13,Active,0,Retained,0.0
baee1593-6034-48d7-8a84-7486c56e1563,50,46-55,Female,North America,Desktop,Premium,17.99,215.88,Gift Card,4,Action,5.41,0.15,Low,35,At Risk,1,Churned,17.99
b81c0235-959b-4e73-af06-1a55896f1693,54,46-55,Female,Asia,Laptop,Standard,13.99,167.88,Debit Card,2,Documentary,11.79,0.29,Medium,39,At Risk,1,Churned,13.99
314e27f7-020f-48a3-8914-5c0b51f67d00,27,26-35,Male,South America,Laptop,Standard,13.99,167.88,Gift Card,4,Action,0.39,0.01,Low,32,At Risk,1,Churned,13.99
cb507a43-512e-4dec-be49-2489ad065c20,18,18-25,Male,Africa,Tablet,Premium,17.99,215.88,Debit Card,5,Sci-Fi,0.97,0.1,Low,9,Active,0,Retained,0.0
505fa98f-6743-4996-abac-4dfadbf39cef,59,56+,Female,Europe,Tablet,Basic,8.99,107.88,Crypto,2,Horror,4.16,0.16,Low,25,At Risk,1,Churned,8.99
b7842c18-8a7c-427d-985c-190fa574149d,37,36-45,Male,Asia,Laptop,Premium,17.99,215.88,PayPal,5,Comedy,13.91,0.5,Medium,27,At Risk,0,Retained,0.0
51efc330-55c5-4b72-98ef-7bb6c3a82162,44,36-45,Female,Oceania,TV,Premium,17.99,215.88,Credit Card,5,Drama,3.73,0.07,Low,49,At Risk,1,Churned,17.99
d798a26c-3ede-4a44-b16a-a49c50e8f053,28,26-35,Male,North America,Tablet,Standard,13.99,167.88,Debit Card,4,Drama,10.91,0.64,High,16,Active,0,Retained,0.0
